delivery_id,date,origin_region,destination_region,service_type,scheduled_time,actual_time,delay_minutes,weight_lbs,customer_id,driver_id,distance_miles,revenue,cost,on_time,profit_margin
DEL-1003327,2024-08-27,West,Northeast,FTL,2024-08-27 13:00:00,2024-08-27 13:00:00,0,43394.160537878735,CUST-10284,DRV-469,479.24376291331924,521.534982333932,389.02833315445906,True,0.2540704912765194
DEL-1003328,2024-07-04,Northwest,West,LTL,2024-07-04 10:00:00,2024-07-04 09:58:00,-2,85.71872971648165,CUST-10474,DRV-709,308.06618897340275,96.52926827938435,78.73790161449203,True,0.18431059285976173
DEL-1003329,2023-10-21,Southwest,Southeast,Expedited,2023-10-21 14:00:00,2023-10-21 14:01:00,1,222.39341429816005,CUST-10012,DRV-799,758.0713563566443,368.272523363183,244.15921749825998,True,0.33701484088869954
DEL-1003330,2023-08-24,Southeast,West,LTL,2023-08-24 11:00:00,2023-08-24 11:13:00,13,768.7215086417834,CUST-10061,DRV-424,138.74901001573434,587.3724883049534,428.5576748681191,True,0.27038177068038044
DEL-1003331,2024-03-17,Midwest,West,LTL,2024-03-17 19:00:00,2024-03-17 18:57:00,-3,209.51733714477908,CUST-10340,DRV-498,426.7583198323691,166.13283101424173,121.57312467093877,True,0.26821734193816926
DEL-1003332,2023-01-31,Midwest,Northwest,Expedited,2023-01-31 11:00:00,2023-01-31 11:43:00,43,501.43684615824804,CUST-10381,DRV-390,31.730649319451153,141.41439159354115,94.48912065347025,False,0.33182811460198036
DEL-1003333,2024-10-22,Northeast,Southwest,Expedited,2024-10-22 10:00:00,2024-10-22 10:11:00,11,12.615325318377012,CUST-10432,DRV-118,84.70028910906439,1806.0897286416057,1333.7404716310132,True,0.26153144526537747
DEL-1003334,2024-12-11,Midwest,West,Expedited,2024-12-11 17:00:00,2024-12-11 17:12:00,12,203.5356959424348,CUST-10478,DRV-793,269.8445671709609,2831.954681280314,2186.2990918269647,True,0.22798937911020928
DEL-1003335,2023-07-23,Northeast,Midwest,FTL,2023-07-23 13:00:00,2023-07-23 13:18:00,18,31233.76018747735,CUST-10283,DRV-678,353.98918822186454,111.2110579128746,83.75209758900466,False,0.24690854344162375
DEL-1003336,2023-07-23,West,Southwest,Expedited,2023-07-23 14:00:00,2023-07-23 14:27:00,27,60.387257314159896,CUST-10362,DRV-998,791.5164038352635,1590.5475177074525,1059.1592714527735,False,0.33409139955818445
DEL-1003337,2023-02-25,Northwest,Northwest,LTL,2023-02-25 18:00:00,2023-02-25 18:08:00,8,435.7911647555262,CUST-10485,DRV-862,642.4107336724173,188.19112118034695,132.92641422511903,True,0.2936626691450908
DEL-1003338,2023-05-04,Southwest,Northeast,White Glove,2023-05-04 13:00:00,2023-05-04 12:48:00,-12,61.37574922906506,CUST-10135,DRV-331,125.86734165864408,849.7436392606736,564.2222197707554,True,0.33600889291544267
DEL-1003339,2024-04-08,West,Northwest,FTL,2024-04-08 14:00:00,2024-04-08 13:55:00,-5,40290.2275785651,CUST-10482,DRV-851,135.4801335260787,600.4497596241794,447.80449483102063,True,0.2542182128421522
DEL-1003340,2023-12-31,West,Northeast,LTL,2023-12-31 16:00:00,2023-12-31 16:01:00,1,404.49453813089383,CUST-10468,DRV-160,108.4440230335399,75.68533062265166,55.54421261032467,True,0.26611653601337387
DEL-1003341,2023-11-13,Northwest,Southeast,LTL,2023-11-13 10:00:00,2023-11-13 09:46:00,-14,513.1582833314208,CUST-10029,DRV-396,42.35453185399614,84.59064689610298,60.4183603524831,True,0.28575601949597434
DEL-1003342,2023-02-16,Southwest,Southeast,White Glove,2023-02-16 12:00:00,2023-02-16 12:47:00,47,10.0,CUST-10037,DRV-327,87.07748528244024,293.91727907065285,192.30009280757488,False,0.3457339649590689
DEL-1003343,2023-07-21,Northeast,Southwest,Expedited,2023-07-21 07:00:00,2023-07-21 07:03:00,3,167.93249340348484,CUST-10110,DRV-843,202.77865305798173,158.84984148163358,133.02637628802327,True,0.16256525629958557
DEL-1003344,2024-03-22,West,Northwest,Expedited,2024-03-22 06:00:00,2024-03-22 06:01:00,1,10.0,CUST-10089,DRV-931,61.45745560911786,360.82662737675577,242.24987736587488,True,0.32862527600289715
DEL-1003345,2023-07-01,Midwest,Southeast,FTL,2023-07-01 10:00:00,2023-07-01 09:56:00,-4,36240.42677735589,CUST-10031,DRV-614,26.557728107860488,172.28219792686517,144.82730972818678,True,0.15935998338222476
DEL-1003346,2024-03-15,Southeast,Southwest,FTL,2024-03-15 09:00:00,2024-03-15 09:35:00,35,45547.55256433143,CUST-10402,DRV-777,35.438415113426935,442.6334129419274,294.30377834797974,False,0.33510717956895003
DEL-1003347,2024-03-15,Southeast,Northwest,White Glove,2024-03-15 12:00:00,2024-03-15 12:01:00,1,247.8164105100363,CUST-10338,DRV-316,107.88304900815199,136.35072324002033,99.57936270716297,True,0.2696821817961915
DEL-1003348,2024-08-05,West,Southwest,FTL,2024-08-05 07:00:00,2024-08-05 06:48:00,-12,35985.35656289111,CUST-10300,DRV-634,91.07028498114413,193.6292695284556,160.2516058393241,True,0.17237922639700065
DEL-1003349,2023-12-14,Midwest,Southwest,LTL,2023-12-14 10:00:00,2023-12-14 10:05:00,5,351.97464894947507,CUST-10260,DRV-942,304.1302044548555,262.43659047836496,170.9014584607264,True,0.34878951845392403
DEL-1003350,2024-01-09,Northeast,Southwest,Expedited,2024-01-09 18:00:00,2024-01-09 18:26:00,26,77.32082107595421,CUST-10097,DRV-754,86.63426351184839,1314.1324488651583,989.2532490573044,False,0.24721952500937702
DEL-1003351,2024-08-25,Southwest,Midwest,FTL,2024-08-25 06:00:00,2024-08-25 06:08:00,8,27977.595874386996,CUST-10426,DRV-153,7.533946653437399,1089.0142719516682,775.7395300974955,True,0.28766816920841626
DEL-1003352,2023-06-07,West,Midwest,LTL,2023-06-07 06:00:00,2023-06-07 05:58:00,-2,839.8380584417247,CUST-10407,DRV-100,249.076619148106,87.93109627680158,63.87492104323222,True,0.27357983980822925
DEL-1003353,2024-06-13,Southeast,Southeast,LTL,2024-06-13 06:00:00,2024-06-13 05:34:00,-26,11759.029623902094,CUST-10476,DRV-938,307.77994532332815,445.333316823081,290.87603705191447,True,0.346835221925532
DEL-1003354,2023-10-25,Southeast,West,LTL,2023-10-25 11:00:00,2023-10-25 10:35:00,-25,294.4146621806822,CUST-10358,DRV-523,2089.447403361132,739.8523018069819,515.4233746364445,True,0.30334287887244843
DEL-1003355,2023-06-04,Midwest,Southeast,LTL,2023-06-04 10:00:00,2023-06-04 10:37:00,37,1391.7629788653567,CUST-10245,DRV-249,190.98695825221088,130.5586228458226,92.6968288281996,False,0.2899984175103793
DEL-1003356,2023-11-25,West,Southwest,LTL,2023-11-25 11:00:00,2023-11-25 11:15:00,15,217.05897028877072,CUST-10118,DRV-462,296.237094612624,44.341315069659395,33.54771685400008,True,0.2434207961289098
DEL-1003357,2023-07-16,Northeast,Midwest,White Glove,2023-07-16 09:00:00,2023-07-16 08:52:00,-8,194.69581501667082,CUST-10450,DRV-655,22.309507611733864,294.6668794195442,213.15227032883044,True,0.27663308903697303
DEL-1003358,2024-04-29,West,Midwest,LTL,2024-04-29 15:00:00,2024-04-29 14:59:00,-1,524.0277888906221,CUST-10160,DRV-424,82.11638684618772,110.71536603283661,77.25108811201603,True,0.30225504480467097
DEL-1003359,2024-03-18,Midwest,Southeast,LTL,2024-03-18 17:00:00,2024-03-18 17:08:00,8,377.5236935936796,CUST-10473,DRV-344,75.42034326445062,484.2215538571364,384.54186348665974,True,0.20585554190321306
DEL-1003360,2023-12-18,West,West,FTL,2023-12-18 06:00:00,2023-12-18 05:52:00,-8,24465.42813747043,CUST-10272,DRV-204,275.6884844282587,357.21566942773165,288.58607697305916,True,0.19212368977155678
DEL-1003361,2023-09-11,Northeast,Northeast,Expedited,2023-09-11 13:00:00,2023-09-11 13:27:00,27,847.7989222754908,CUST-10290,DRV-122,57.94424622230205,261.8843497436196,181.19574770184562,False,0.3081077663509362
DEL-1003362,2024-09-07,Northwest,Southwest,White Glove,2024-09-07 16:00:00,2024-09-07 15:56:00,-4,23.37737601583921,CUST-10496,DRV-388,13.82274530716995,397.0845940330879,284.10466599406317,True,0.28452357441399617
DEL-1003363,2023-02-08,West,Southeast,LTL,2023-02-08 15:00:00,2023-02-08 15:00:00,0,2877.0338705381764,CUST-10003,DRV-595,275.5079143993131,1299.8286441571736,1089.5774020411936,True,0.16175304572727714
DEL-1003364,2024-05-09,Midwest,Southwest,FTL,2024-05-09 09:00:00,2024-05-09 09:22:00,22,32447.769908198574,CUST-10100,DRV-116,94.24381145288476,2393.1271768330967,1767.1887376904383,False,0.26155669669465004
DEL-1003365,2024-02-15,Midwest,Southwest,FTL,2024-02-15 15:00:00,2024-02-15 15:00:00,0,18580.395960271806,CUST-10429,DRV-954,771.6616007650834,1459.9884836383753,1086.4383199520069,True,0.2558582946869964
DEL-1003366,2024-07-11,Southeast,Southwest,FTL,2024-07-11 07:00:00,2024-07-11 08:40:00,100,35820.361971429855,CUST-10447,DRV-432,72.7231528742288,887.4221081833234,633.3492963812968,False,0.28630435218945477
DEL-1003367,2023-08-11,Southeast,Southwest,FTL,2023-08-11 14:00:00,2023-08-11 13:53:00,-7,26560.834212390444,CUST-10295,DRV-725,82.01374301500542,499.785297548984,347.47270647390303,True,0.30475604589019106
DEL-1003368,2024-10-10,Midwest,West,FTL,2024-10-10 14:00:00,2024-10-10 13:57:00,-3,44257.019951338974,CUST-10228,DRV-153,1135.6829201026253,1602.772176686814,1166.2310483072813,True,0.2723663005443062
DEL-1003369,2023-07-30,Northeast,Midwest,LTL,2023-07-30 15:00:00,2023-07-30 15:21:00,21,153.64296796945584,CUST-10350,DRV-283,52.27934176317701,529.904494042934,375.97649032521434,False,0.2904825406240998
DEL-1003370,2023-10-23,Midwest,Midwest,FTL,2023-10-23 19:00:00,2023-10-23 18:45:00,-15,27505.0672481751,CUST-10307,DRV-504,59.000515047639716,99.19041162966843,79.17921049891564,True,0.20174531793925257
DEL-1003371,2023-10-01,Northeast,Southeast,FTL,2023-10-01 16:00:00,2023-10-01 16:35:00,35,36423.31824999672,CUST-10364,DRV-522,84.7699195478986,886.040101124772,720.5220606891752,False,0.1868064890352955
DEL-1003372,2024-01-03,Northeast,Northwest,FTL,2024-01-03 07:00:00,2024-01-03 07:14:00,14,31792.323358727146,CUST-10429,DRV-592,283.58401273773535,384.91874362683797,288.6357938110405,True,0.2501383770210463
DEL-1003373,2023-05-23,West,West,Expedited,2023-05-23 07:00:00,2023-05-23 07:16:00,16,141.39334719989182,CUST-10258,DRV-765,592.1811198990146,203.66193512868463,159.18464326256787,False,0.21838784865720537
DEL-1003374,2024-05-30,Northwest,West,FTL,2024-05-30 11:00:00,2024-05-30 11:01:00,1,39143.45014883572,CUST-10285,DRV-926,101.4533115805593,1510.8416069245998,1048.4637616472949,True,0.3060399205039767
DEL-1003375,2024-11-18,West,Southwest,White Glove,2024-11-18 15:00:00,2024-11-18 15:51:00,51,124.83684019612478,CUST-10180,DRV-712,205.78823704459634,1358.2475752958785,928.2640987680684,False,0.31657223936817497
DEL-1003376,2024-03-15,Northeast,Southeast,LTL,2024-03-15 17:00:00,2024-03-15 17:07:00,7,427.7909355300254,CUST-10368,DRV-547,609.7765302531463,235.22728213818073,171.98720234337665,True,0.26884670527993704
DEL-1003377,2024-05-31,Southeast,Northeast,FTL,2024-05-31 11:00:00,2024-05-31 11:13:00,13,47295.75232787128,CUST-10118,DRV-336,243.30271408381188,1872.7038467989046,1432.1593265678787,True,0.23524516222042696
DEL-1003378,2023-08-16,West,Northeast,Expedited,2023-08-16 14:00:00,2023-08-16 13:56:00,-4,88.35152532133539,CUST-10160,DRV-688,90.58616467130942,211.97556489560696,172.91305382914476,True,0.184278367583073
DEL-1003379,2024-10-11,Southwest,Southeast,FTL,2024-10-11 17:00:00,2024-10-11 17:30:00,30,42042.30022859502,CUST-10156,DRV-465,246.85891187673295,159.0347520350426,105.98167097167104,False,0.33359426404916553
DEL-1003380,2023-10-01,West,Midwest,LTL,2023-10-01 16:00:00,2023-10-01 16:05:00,5,888.7307903881482,CUST-10493,DRV-581,69.90884937172859,201.34159404817498,162.88358955805032,True,0.19100874149691505
DEL-1003381,2024-11-13,Northwest,Northeast,FTL,2024-11-13 12:00:00,2024-11-13 12:04:00,4,39123.77571596305,CUST-10178,DRV-301,155.84371410724012,248.64687230385573,188.6197951951125,True,0.24141496956128175
DEL-1003382,2023-07-10,Northwest,Northeast,FTL,2023-07-10 13:00:00,2023-07-10 13:25:00,25,42616.891901332274,CUST-10351,DRV-156,193.58795190888208,737.6468605678735,557.399737523834,False,0.2443542197214494
DEL-1003383,2023-09-24,Midwest,Midwest,LTL,2023-09-24 15:00:00,2023-09-24 15:07:00,7,8670.765831555998,CUST-10261,DRV-392,75.65396734986524,195.6038683977554,134.94004195617717,True,0.3101361283827982
DEL-1003384,2024-09-20,Southeast,Northeast,LTL,2024-09-20 07:00:00,2024-09-20 06:51:00,-9,34.96324195622652,CUST-10434,DRV-665,55.357441982566556,145.21542564710978,95.89899743451777,True,0.3396087433055261
DEL-1003385,2024-07-09,Midwest,Southeast,LTL,2024-07-09 16:00:00,2024-07-09 16:00:00,0,1173.8317648336347,CUST-10065,DRV-969,26.552970645003075,685.093565035786,531.6519121914779,True,0.2239718203108404
DEL-1003386,2024-05-10,Midwest,Southwest,White Glove,2024-05-10 07:00:00,2024-05-10 09:35:00,155,46.45025781585033,CUST-10177,DRV-233,269.9433293169182,171.6695504686836,132.83336111030212,False,0.22622642892902597
DEL-1003387,2023-04-07,Northwest,West,LTL,2023-04-07 08:00:00,2023-04-07 07:35:00,-25,207.99734349385943,CUST-10262,DRV-801,63.495937943336436,2026.06550110513,1717.0579052327575,True,0.1525160937313341
DEL-1003388,2024-08-26,Midwest,Southwest,FTL,2024-08-26 17:00:00,2024-08-26 16:55:00,-5,39225.25789215069,CUST-10047,DRV-111,124.18327863391774,798.5839317228106,576.2459731142892,True,0.27841526704508646
DEL-1003389,2023-07-01,Southeast,Northeast,LTL,2023-07-01 09:00:00,2023-07-01 09:10:00,10,429.8534920449388,CUST-10081,DRV-876,179.1977143177152,131.42397449371825,93.25090364410676,True,0.2904574374398948
DEL-1003390,2024-06-01,West,Southwest,FTL,2024-06-01 12:00:00,2024-06-01 12:16:00,16,40802.99911208468,CUST-10016,DRV-924,71.45932343705563,265.3957071383253,181.5461215603464,False,0.31594175535882413
DEL-1003391,2024-10-18,West,Southeast,LTL,2024-10-18 07:00:00,2024-10-18 06:34:00,-26,575.8661990936434,CUST-10464,DRV-415,145.82530622466024,2664.163283440425,2218.7052328609625,True,0.1672037346015108
DEL-1003392,2023-07-23,Southeast,Southeast,FTL,2023-07-23 12:00:00,2023-07-23 12:07:00,7,39666.57327370222,CUST-10138,DRV-309,357.4401688903197,1489.1756510801586,1037.295128811859,True,0.30344339966916095
DEL-1003393,2023-05-18,Northwest,Southeast,FTL,2023-05-18 15:00:00,2023-05-18 15:24:00,24,35790.439707938116,CUST-10027,DRV-817,216.43876616816038,651.7333384365523,482.38231854025156,False,0.25984710296170843
DEL-1003394,2023-02-24,Southeast,Midwest,FTL,2023-02-24 18:00:00,2023-02-24 17:41:00,-19,32560.521727030628,CUST-10468,DRV-844,181.6826918322568,433.5217858681986,298.1450998784764,True,0.3122719328132683
DEL-1003395,2023-04-19,Northeast,Southeast,FTL,2023-04-19 06:00:00,2023-04-19 05:27:00,-33,44531.73027058167,CUST-10297,DRV-764,177.4646003351938,373.12230591512633,283.7331266409094,True,0.23957071945880978
DEL-1003396,2023-11-16,Southwest,Southeast,White Glove,2023-11-16 16:00:00,2023-11-16 15:53:00,-7,571.8729946241798,CUST-10036,DRV-749,93.07996815867038,303.9089182997553,256.8843768757241,True,0.15473235101856855
DEL-1003397,2024-01-27,Southeast,Southeast,LTL,2024-01-27 16:00:00,2024-01-27 16:09:00,9,376.2199200487242,CUST-10450,DRV-403,114.60444881242537,104.58100032319157,69.27150658696188,True,0.33762818893595503
DEL-1003398,2023-10-21,Northeast,Midwest,FTL,2023-10-21 06:00:00,2023-10-21 05:56:00,-4,40827.182245432894,CUST-10323,DRV-785,76.34597261103016,359.4583273546968,290.7507886651937,True,0.19114187504051255
DEL-1003399,2024-05-05,Southeast,Midwest,LTL,2024-05-05 07:00:00,2024-05-05 06:54:00,-6,203.38689023098814,CUST-10001,DRV-843,543.0986515268513,744.1077645772223,555.2815675234278,True,0.253761895847276
DEL-1003400,2024-01-03,Northwest,Northeast,FTL,2024-01-03 16:00:00,2024-01-03 15:57:00,-3,41299.956698045506,CUST-10167,DRV-740,79.85444907552277,230.68884348784513,170.31447705308838,True,0.2617134210824454
DEL-1003401,2024-05-01,Southeast,Northeast,LTL,2024-05-01 11:00:00,2024-05-01 11:03:00,3,697.5483335305346,CUST-10159,DRV-426,117.03300396340401,144.83568775506768,101.63228332405497,True,0.29829253480726514
DEL-1003402,2023-07-30,Southeast,West,FTL,2023-07-30 08:00:00,2023-07-30 11:49:00,229,33362.2350666539,CUST-10308,DRV-798,84.73485642609015,380.7220029991476,278.9320079310164,False,0.26736042116367803
DEL-1003403,2024-01-08,Midwest,Southwest,Expedited,2024-01-08 06:00:00,2024-01-08 06:06:00,6,54.68526740346285,CUST-10319,DRV-465,375.97938014364325,527.8463992357066,436.1080690783929,True,0.1737973969134694
DEL-1003404,2023-04-15,Northeast,Southeast,LTL,2023-04-15 10:00:00,2023-04-15 09:58:00,-2,478.5355729295827,CUST-10329,DRV-228,78.22895816839751,1516.89828635649,1206.1650568667785,True,0.20484776882178193
DEL-1003405,2024-09-27,Southwest,Southwest,LTL,2024-09-27 10:00:00,2024-09-27 10:00:00,0,381.5691716397117,CUST-10377,DRV-190,136.05823028052927,1185.4056013178217,852.7772716431438,True,0.28060296771408305
DEL-1003406,2023-11-07,Midwest,West,Expedited,2023-11-07 15:00:00,2023-11-07 15:09:00,9,83.87860723936829,CUST-10165,DRV-614,394.8544488774394,1440.953851071199,960.6751640246976,True,0.333306085194515
DEL-1003407,2024-02-15,Southwest,West,LTL,2024-02-15 19:00:00,2024-02-15 18:58:00,-2,344.03247447989474,CUST-10444,DRV-748,288.6627132664276,149.12559719185106,114.10602165565423,True,0.23483275973838288
DEL-1003408,2024-01-04,Northeast,Midwest,LTL,2024-01-04 06:00:00,2024-01-04 06:10:00,10,271.7038486626858,CUST-10375,DRV-701,63.15600295512462,391.36122258319267,296.04917238740825,True,0.24353984170090764
DEL-1003409,2023-12-06,Northeast,West,FTL,2023-12-06 09:00:00,2023-12-06 09:05:00,5,23268.263834401114,CUST-10305,DRV-203,177.10499339349062,127.33585883645294,88.63946800983365,True,0.30389232993920423
DEL-1003410,2023-04-24,Southwest,Northwest,LTL,2023-04-24 06:00:00,2023-04-24 06:17:00,17,265.7897563899925,CUST-10450,DRV-258,35.088830800170086,537.6475767573006,351.88762689798807,False,0.3455050443632268
DEL-1003411,2023-04-27,Midwest,West,Expedited,2023-04-27 18:00:00,2023-04-27 17:50:00,-10,1539.553608435263,CUST-10226,DRV-478,119.62883836877651,595.3119882604615,404.2994142104803,True,0.3208612925940426
DEL-1003412,2023-03-07,Southwest,Midwest,LTL,2023-03-07 12:00:00,2023-03-07 11:27:00,-33,382.38579629543455,CUST-10168,DRV-205,788.0888367843863,660.9233012594641,449.8825639423302,True,0.3193119941678133
DEL-1003413,2024-06-30,Southwest,Southwest,FTL,2024-06-30 10:00:00,2024-06-30 10:07:00,7,24562.63385396014,CUST-10244,DRV-347,83.57038731379599,195.14367281327011,162.65185929209454,True,0.16650200876492918
DEL-1003414,2023-04-03,Southwest,Midwest,LTL,2023-04-03 12:00:00,2023-04-03 11:54:00,-6,298.235944278783,CUST-10001,DRV-390,59.00549266517966,106.61762863445773,78.33936056807897,True,0.26523069804273913
DEL-1003415,2024-05-02,Southeast,Midwest,FTL,2024-05-02 07:00:00,2024-05-02 07:44:00,44,25710.84708373454,CUST-10277,DRV-401,439.62881921542686,393.5467536918428,279.22338251630595,False,0.29049501768995656
DEL-1003416,2024-03-04,Northeast,Southwest,FTL,2024-03-04 17:00:00,2024-03-04 16:46:00,-14,31580.858727499144,CUST-10023,DRV-561,79.56083568428754,119.61254543552393,79.07094234704635,True,0.3389410612478869
DEL-1003417,2023-10-28,Southeast,Midwest,LTL,2023-10-28 09:00:00,2023-10-28 08:54:00,-6,39.790837418781685,CUST-10158,DRV-770,557.5066905717993,2299.6459438368934,1728.0584393229383,True,0.24855456816986257
DEL-1003418,2023-05-24,West,Northwest,FTL,2023-05-24 09:00:00,2023-05-24 08:52:00,-8,35013.59732040851,CUST-10243,DRV-611,67.14218821322018,397.8371945724126,266.5478671392559,True,0.33000767455708563
DEL-1003419,2024-11-20,Northwest,Northwest,FTL,2024-11-20 17:00:00,2024-11-20 17:01:00,1,39519.773129134235,CUST-10378,DRV-515,184.75622454878695,320.15782622260485,260.27823789234134,True,0.1870314683128483
DEL-1003420,2024-01-03,Northeast,Northwest,LTL,2024-01-03 17:00:00,2024-01-03 17:12:00,12,891.1049342053826,CUST-10434,DRV-327,193.7478509545427,655.9463600161407,527.4114297019287,True,0.19595341654315943
